event_id,user_id,event_name,event_timestamp,session_id,platform,event_hour
E00244023,U056274,onboarding_start,2026-02-23 18:49:00,SU05627401,Tablet,18
E00244034,U056276,signup,2026-01-12 15:36:00,SU05627601,Mobile,15
E00244068,U056285,onboarding_start,2026-01-30 09:22:00,SU05628501,Mobile,9
E00244113,U056299,onboarding_start,2026-01-14 04:44:00,SU05629901,Mobile,4
E00244114,U056299,onboarding_complete,2026-01-16 04:14:00,SU05629901,Mobile,4
E00244133,U056303,signup,2026-03-09 03:01:00,SU05630301,Desktop,3
E00244134,U056303,onboarding_start,2026-03-09 13:33:00,SU05630301,Desktop,13
E00244138,U056304,onboarding_complete,2026-01-27 17:34:00,SU05630401,Mobile,17
E00244143,U056306,onboarding_complete,2026-03-21 06:25:00,SU05630601,Mobile,6
E00244145,U056306,feature_view,2026-03-26 02:19:00,SU05630601,Mobile,2
E00244146,U056306,core_action,2026-03-27 05:09:00,SU05630601,Mobile,5
E00244149,U056307,onboarding_start,2026-03-15 05:39:00,SU05630701,Desktop,5
E00244162,U056310,session_start,2026-02-17 13:34:00,SU05631001,Mobile,13
E00244165,U056311,onboarding_complete,2026-01-31 22:20:00,SU05631101,Tablet,22
E00244168,U056311,core_action,2026-02-03 08:35:00,SU05631101,Tablet,8
E00244174,U056313,core_action,2026-03-24 16:33:00,SU05631301,Mobile,16
E00244190,U056315,onboarding_complete,2026-01-10 05:27:00,SU05631501,Tablet,5
E00244194,U056317,onboarding_start,2026-01-10 04:40:00,SU05631701,Desktop,4
E00244199,U056318,feature_view,2026-01-19 21:59:00,SU05631801,Mobile,21
E00244198,U056318,core_action,2026-01-22 18:48:00,SU05631801,Mobile,18
E00244207,U056321,signup,2026-01-14 13:03:00,SU05632101,Mobile,13
E00244209,U056322,signup,2026-02-23 19:02:00,SU05632201,Mobile,19
E00244218,U056323,signup,2026-03-21 19:13:00,SU05632301,Mobile,19
E00244221,U056323,core_action,2026-03-22 20:18:00,SU05632301,Mobile,20
E00244231,U056325,feature_view,2026-04-05 07:14:00,SU05632501,Mobile,7
E00244239,U056328,signup,2026-01-27 16:07:00,SU05632801,Mobile,16
E00244253,U056330,feature_view,2026-02-10 04:52:00,SU05633001,Desktop,4
E00244259,U056331,onboarding_start,2026-01-19 01:05:00,SU05633101,Tablet,1
E00244263,U056333,onboarding_start,2026-01-31 03:34:00,SU05633301,Mobile,3
E00244265,U056334,onboarding_start,2026-01-12 16:18:00,SU05633401,Mobile,16
E00244274,U056337,onboarding_complete,2026-03-06 11:37:00,SU05633701,Desktop,11
E00244278,U056337,session_start,2026-03-08 17:48:00,SU05633701,Desktop,17
E00244292,U056339,feature_view,2026-01-22 18:19:00,SU05633901,Desktop,18
E00244295,U056339,session_start,2026-02-07 02:39:00,SU05633901,Desktop,2
E00244312,U056343,signup,2026-01-07 08:26:00,SU05634301,Mobile,8
E00244317,U056344,core_action,2026-01-12 00:41:00,SU05634401,Mobile,0
E00244320,U056345,signup,2026-01-01 09:50:00,SU05634501,Mobile,9
E00244323,U056346,signup,2026-01-05 14:29:00,SU05634601,Mobile,14
E00244327,U056347,onboarding_start,2026-02-16 04:20:00,SU05634701,Desktop,4
E00244328,U056347,onboarding_complete,2026-02-18 00:48:00,SU05634701,Desktop,0
E00244331,U056347,core_action,2026-02-19 11:58:00,SU05634701,Desktop,11
E00244337,U056348,core_action,2026-01-13 15:19:00,SU05634801,Mobile,15
E00244338,U056348,session_start,2026-01-16 20:32:00,SU05634801,Mobile,20
E00244354,U056351,onboarding_start,2026-02-25 10:38:00,SU05635101,Mobile,10
E00244363,U056355,onboarding_start,2026-03-25 22:54:00,SU05635501,Mobile,22
E00244385,U056358,onboarding_start,2026-02-22 09:18:00,SU05635801,Mobile,9
E00244403,U056364,onboarding_complete,2026-02-19 06:39:00,SU05636401,Tablet,6
E00244416,U056368,core_action,2026-03-28 02:08:00,SU05636801,Mobile,2
E00244423,U056370,onboarding_start,2026-03-03 04:22:00,SU05637001,Mobile,4
E00244439,U056373,feature_view,2026-01-28 03:41:00,SU05637301,Mobile,3
E00244436,U056373,onboarding_start,2026-01-28 16:00:00,SU05637301,Mobile,16
E00244449,U056376,onboarding_complete,2026-03-28 04:21:00,SU05637601,Desktop,4
E00244450,U056376,core_action,2026-04-02 03:24:00,SU05637601,Desktop,3
E00244455,U056378,signup,2026-03-02 02:40:00,SU05637801,Mobile,2
E00244457,U056378,onboarding_complete,2026-03-03 14:02:00,SU05637801,Mobile,14
E00244476,U056382,onboarding_start,2026-01-12 08:18:00,SU05638201,Tablet,8
E00244477,U056382,onboarding_complete,2026-01-13 22:13:00,SU05638201,Tablet,22
E00244486,U056384,onboarding_complete,2026-02-21 11:00:00,SU05638401,Mobile,11
E00244490,U056385,signup,2026-02-21 11:43:00,SU05638501,Mobile,11
E00244499,U056386,session_start,2026-04-10 17:21:00,SU05638601,Mobile,17
E00244504,U056388,signup,2026-02-27 19:48:00,SU05638801,Mobile,19
E00244517,U056390,core_action,2026-03-13 05:49:00,SU05639001,Desktop,5
E00244529,U056392,session_start,2026-02-24 08:32:00,SU05639201,Mobile,8
E00244530,U056393,signup,2026-01-28 20:31:00,SU05639301,Mobile,20
E00244533,U056394,onboarding_start,2026-02-19 08:25:00,SU05639401,Desktop,8
E00244553,U056401,onboarding_start,2026-01-25 12:38:00,SU05640101,Mobile,12
E00244564,U056404,core_action,2026-01-23 11:06:00,SU05640401,Tablet,11
E00244563,U056404,onboarding_complete,2026-01-23 17:17:00,SU05640401,Tablet,17
E00244585,U056408,signup,2026-02-27 17:22:00,SU05640801,Mobile,17
E00244586,U056408,onboarding_start,2026-02-28 22:43:00,SU05640801,Mobile,22
E00244588,U056409,signup,2026-02-11 07:45:00,SU05640901,Desktop,7
E00244591,U056410,signup,2026-01-29 02:05:00,SU05641001,Desktop,2
E00244597,U056410,session_start,2026-02-05 00:03:00,SU05641001,Desktop,0
E00244601,U056411,onboarding_start,2026-01-30 23:05:00,SU05641101,Mobile,23
E00244604,U056411,feature_view,2026-02-02 01:36:00,SU05641101,Mobile,1
E00244610,U056412,feature_view,2026-01-16 07:43:00,SU05641201,Desktop,7
E00244617,U056413,onboarding_complete,2026-03-20 04:47:00,SU05641301,Mobile,4
E00244619,U056413,feature_view,2026-03-21 08:00:00,SU05641301,Mobile,8
E00244624,U056414,signup,2026-03-13 20:11:00,SU05641401,Desktop,20
E00244636,U056415,feature_view,2026-01-07 10:59:00,SU05641501,Mobile,10
E00244641,U056416,onboarding_complete,2026-03-18 05:17:00,SU05641601,Mobile,5
E00244646,U056417,feature_view,2026-01-07 17:11:00,SU05641701,Desktop,17
E00244650,U056418,onboarding_start,2026-01-19 18:06:00,SU05641801,Mobile,18
E00244651,U056419,signup,2026-03-10 15:26:00,SU05641901,Mobile,15
E00244660,U056421,core_action,2026-03-19 23:25:00,SU05642101,Desktop,23
E00244676,U056425,signup,2026-02-27 01:37:00,SU05642501,Mobile,1
E00244687,U056426,core_action,2026-03-29 07:35:00,SU05642601,Mobile,7
E00244706,U056431,onboarding_start,2026-02-20 15:10:00,SU05643101,Mobile,15
E00244715,U056432,onboarding_start,2026-01-11 15:40:00,SU05643201,Mobile,15
E00244717,U056433,onboarding_start,2026-02-25 07:32:00,SU05643301,Tablet,7
E00244721,U056434,onboarding_complete,2026-01-10 14:53:00,SU05643401,Desktop,14
E00244729,U056436,onboarding_start,2026-01-21 10:44:00,SU05643601,Mobile,10
E00244744,U056442,onboarding_start,2026-03-20 03:18:00,SU05644201,Mobile,3
E00244748,U056443,onboarding_complete,2026-01-20 00:16:00,SU05644301,Desktop,0
E00244756,U056444,onboarding_start,2026-01-13 18:54:00,SU05644401,Mobile,18
E00244778,U056449,onboarding_complete,2026-01-22 01:24:00,SU05644901,Mobile,1
E00244785,U056450,session_start,2026-01-27 20:57:00,SU05645001,Mobile,20
E00244789,U056451,onboarding_complete,2026-01-17 05:40:00,SU05645101,Mobile,5
E00244795,U056452,signup,2026-01-25 04:54:00,SU05645201,Mobile,4
E00244799,U056453,onboarding_start,2026-01-17 01:00:00,SU05645301,Mobile,1
E00244801,U056454,signup,2026-01-12 04:16:00,SU05645401,Mobile,4
E00244808,U056456,onboarding_start,2026-02-09 05:41:00,SU05645601,Desktop,5
E00244813,U056457,feature_view,2026-03-04 09:40:00,SU05645701,Mobile,9
E00244816,U056458,signup,2026-02-22 01:05:00,SU05645801,Mobile,1
E00244822,U056460,signup,2026-03-13 15:08:00,SU05646001,Desktop,15
E00244824,U056461,signup,2026-03-29 14:14:00,SU05646101,Mobile,14
E00244835,U056465,onboarding_start,2026-02-19 06:49:00,SU05646501,Desktop,6
E00244848,U056469,core_action,2026-03-28 03:18:00,SU05646901,Tablet,3
E00244856,U056470,feature_view,2026-02-04 12:36:00,SU05647001,Mobile,12
E00244863,U056471,core_action,2026-01-07 04:37:00,SU05647101,Mobile,4
E00244874,U056472,core_action,2026-02-10 00:22:00,SU05647201,Mobile,0
E00244886,U056475,signup,2026-01-06 02:20:00,SU05647501,Mobile,2
E00244914,U056483,onboarding_start,2026-01-24 17:08:00,SU05648301,Desktop,17
E00244934,U056487,core_action,2026-03-28 08:25:00,SU05648701,Tablet,8
E00244936,U056487,core_action,2026-03-29 13:37:00,SU05648701,Tablet,13
E00244939,U056488,onboarding_complete,2026-03-22 16:40:00,SU05648801,Desktop,16
E00244948,U056492,signup,2026-03-05 21:50:00,SU05649201,Mobile,21
E00244961,U056494,feature_view,2026-03-03 05:45:00,SU05649401,Mobile,5
E00244970,U056496,onboarding_complete,2026-03-30 15:47:00,SU05649601,Mobile,15
E00244982,U056497,session_start,2026-02-22 23:42:00,SU05649701,Desktop,23
E00244979,U056497,core_action,2026-02-26 03:49:00,SU05649701,Desktop,3
E00244981,U056497,core_action,2026-02-27 01:24:00,SU05649701,Desktop,1
E00244984,U056498,signup,2026-01-18 02:35:00,SU05649801,Mobile,2
E00244989,U056499,onboarding_complete,2026-02-11 05:45:00,SU05649901,Desktop,5
E00244990,U056499,core_action,2026-02-15 14:15:00,SU05649901,Desktop,14
E00244994,U056500,onboarding_start,2026-03-03 06:06:00,SU05650001,Desktop,6
E00244995,U056501,signup,2026-01-24 12:27:00,SU05650101,Mobile,12
E00245006,U056503,onboarding_complete,2026-01-29 14:23:00,SU05650301,Mobile,14
E00245034,U056510,signup,2026-03-28 14:09:00,SU05651001,Tablet,14
E00245039,U056510,core_action,2026-04-03 04:01:00,SU05651001,Tablet,4
E00245038,U056510,feature_view,2026-04-04 18:50:00,SU05651001,Tablet,18
E00245074,U056519,signup,2026-02-26 02:41:00,SU05651901,Mobile,2
E00245082,U056521,onboarding_complete,2026-01-07 00:51:00,SU05652101,Mobile,0
E00245097,U056524,core_action,2026-01-28 00:14:00,SU05652401,Mobile,0
E00245120,U056531,onboarding_start,2026-02-22 18:47:00,SU05653101,Desktop,18
E00245123,U056531,feature_view,2026-02-24 08:28:00,SU05653101,Desktop,8
E00245129,U056532,onboarding_start,2026-03-01 12:30:00,SU05653201,Mobile,12
E00245130,U056532,onboarding_complete,2026-03-02 03:25:00,SU05653201,Mobile,3
E00245134,U056532,session_start,2026-03-07 12:18:00,SU05653201,Mobile,12
E00245149,U056534,core_action,2026-03-27 11:59:00,SU05653401,Tablet,11
E00245151,U056535,onboarding_start,2026-01-03 02:52:00,SU05653501,Mobile,2
E00245159,U056536,session_start,2026-02-19 12:10:00,SU05653601,Mobile,12
E00245175,U056540,onboarding_start,2026-03-13 06:35:00,SU05654001,Desktop,6
E00245180,U056540,session_start,2026-03-15 08:21:00,SU05654001,Desktop,8
E00245202,U056543,core_action,2026-03-31 12:17:00,SU05654301,Mobile,12
E00245206,U056545,signup,2026-02-02 09:27:00,SU05654501,Mobile,9
E00245208,U056546,signup,2026-01-19 02:24:00,SU05654601,Tablet,2
E00245210,U056546,onboarding_complete,2026-01-20 09:25:00,SU05654601,Tablet,9
E00245211,U056547,signup,2026-01-18 00:55:00,SU05654701,Desktop,0
E00245216,U056548,onboarding_complete,2026-02-21 08:46:00,SU05654801,Mobile,8
E00245228,U056552,signup,2026-01-03 15:51:00,SU05655201,Mobile,15
E00245246,U056554,feature_view,2026-03-13 13:17:00,SU05655401,Desktop,13
E00245247,U056554,core_action,2026-03-19 17:53:00,SU05655401,Desktop,17
E00245252,U056556,onboarding_start,2026-02-26 11:13:00,SU05655601,Desktop,11
E00245267,U056560,onboarding_start,2026-03-17 05:54:00,SU05656001,Desktop,5
E00245272,U056561,core_action,2026-02-17 13:14:00,SU05656101,Mobile,13
E00245275,U056561,session_start,2026-02-20 05:48:00,SU05656101,Mobile,5
E00245279,U056562,core_action,2026-01-12 01:01:00,SU05656201,Desktop,1
E00245284,U056564,signup,2026-02-14 15:09:00,SU05656401,Mobile,15
E00245291,U056566,onboarding_complete,2026-01-26 17:36:00,SU05656601,Mobile,17
E00245315,U056570,signup,2026-03-20 10:59:00,SU05657001,Mobile,10
E00245317,U056570,onboarding_complete,2026-03-22 05:13:00,SU05657001,Mobile,5
E00245327,U056573,signup,2026-02-22 22:34:00,SU05657301,Mobile,22
E00245356,U056579,core_action,2026-03-12 01:53:00,SU05657901,Mobile,1
E00245380,U056586,signup,2026-03-12 23:28:00,SU05658601,Mobile,23
E00245395,U056588,session_start,2026-03-16 08:19:00,SU05658801,Mobile,8
E00245398,U056589,onboarding_complete,2026-03-26 20:52:00,SU05658901,Tablet,20
E00245410,U056590,subscription_start,2026-01-23 04:59:00,SU05659001,Mobile,4
E00245433,U056596,signup,2026-01-11 06:40:00,SU05659601,Mobile,6
E00245435,U056597,signup,2026-02-20 02:01:00,SU05659701,Mobile,2
E00245447,U056601,onboarding_start,2026-02-06 08:46:00,SU05660101,Mobile,8
E00245459,U056606,signup,2026-03-31 21:38:00,SU05660601,Mobile,21
E00245474,U056609,signup,2026-01-16 01:03:00,SU05660901,Desktop,1
E00245479,U056610,onboarding_complete,2026-03-17 12:32:00,SU05661001,Mobile,12
E00245491,U056613,onboarding_start,2026-03-09 09:19:00,SU05661301,Mobile,9
E00245493,U056613,core_action,2026-03-14 03:43:00,SU05661301,Mobile,3
E00245495,U056613,core_action,2026-03-14 15:46:00,SU05661301,Mobile,15
E00245501,U056614,core_action,2026-02-17 17:56:00,SU05661401,Mobile,17
E00245508,U056616,onboarding_complete,2026-03-20 05:07:00,SU05661601,Mobile,5
E00245537,U056624,onboarding_start,2026-03-14 21:40:00,SU05662401,Mobile,21
E00245538,U056625,signup,2026-01-26 19:44:00,SU05662501,Mobile,19
E00245627,U056646,session_start,2026-01-28 03:43:00,SU05664601,Desktop,3
E00245628,U056647,signup,2026-03-20 06:26:00,SU05664701,Desktop,6
E00245634,U056647,session_start,2026-03-22 05:28:00,SU05664701,Desktop,5
E00245635,U056648,signup,2026-01-30 12:38:00,SU05664801,Mobile,12
E00245636,U056648,onboarding_start,2026-01-31 22:29:00,SU05664801,Mobile,22
E00245640,U056648,core_action,2026-02-03 22:45:00,SU05664801,Mobile,22
E00245643,U056649,signup,2026-03-10 07:32:00,SU05664901,Mobile,7
E00245676,U056657,signup,2026-02-05 22:30:00,SU05665701,Mobile,22
E00245684,U056658,core_action,2026-01-23 23:41:00,SU05665801,Desktop,23
E00245690,U056659,core_action,2026-02-28 13:29:00,SU05665901,Desktop,13
E00245724,U056667,core_action,2026-02-10 02:38:00,SU05666701,Mobile,2
E00245738,U056670,signup,2026-02-26 13:50:00,SU05667001,Mobile,13
E00245741,U056671,signup,2026-02-20 03:48:00,SU05667101,Mobile,3
E00245745,U056672,onboarding_complete,2026-03-01 23:56:00,SU05667201,Mobile,23
E00245747,U056672,feature_view,2026-03-02 20:06:00,SU05667201,Mobile,20
E00245754,U056674,signup,2026-01-27 06:13:00,SU05667401,Mobile,6
E00245756,U056674,onboarding_complete,2026-01-29 23:21:00,SU05667401,Mobile,23
E00245760,U056674,session_start,2026-02-02 17:03:00,SU05667401,Mobile,17
E00245764,U056675,onboarding_start,2026-03-31 23:22:00,SU05667501,Mobile,23
E00245766,U056676,signup,2026-01-25 06:28:00,SU05667601,Desktop,6
E00245776,U056677,onboarding_complete,2026-01-22 09:40:00,SU05667701,Desktop,9
E00245782,U056679,onboarding_complete,2026-02-21 15:20:00,SU05667901,Desktop,15
E00245785,U056679,core_action,2026-02-26 19:20:00,SU05667901,Desktop,19
E00245793,U056681,onboarding_start,2026-02-04 20:43:00,SU05668101,Desktop,20
E00245806,U056683,feature_view,2026-02-22 16:52:00,SU05668301,Mobile,16
E00245809,U056684,signup,2026-01-15 08:20:00,SU05668401,Mobile,8
E00245817,U056686,onboarding_complete,2026-02-20 02:21:00,SU05668601,Mobile,2
E00245824,U056687,session_start,2026-03-15 13:30:00,SU05668701,Mobile,13
E00245827,U056688,onboarding_start,2026-01-07 03:18:00,SU05668801,Desktop,3
E00245831,U056689,core_action,2026-03-23 08:25:00,SU05668901,Mobile,8
E00245850,U056693,onboarding_complete,2026-01-11 10:27:00,SU05669301,Tablet,10
E00245855,U056694,feature_view,2026-02-25 03:58:00,SU05669401,Tablet,3
E00245854,U056694,core_action,2026-03-03 13:34:00,SU05669401,Tablet,13
E00245871,U056698,signup,2026-02-18 00:29:00,SU05669801,Desktop,0
E00245889,U056701,signup,2026-03-11 09:49:00,SU05670101,Mobile,9
E00245892,U056702,signup,2026-03-17 01:18:00,SU05670201,Mobile,1
E00245893,U056702,onboarding_start,2026-03-18 08:34:00,SU05670201,Mobile,8
E00245896,U056703,onboarding_complete,2026-03-21 19:25:00,SU05670301,Desktop,19
E00245898,U056704,onboarding_start,2026-01-04 06:49:00,SU05670401,Desktop,6
E00245900,U056704,core_action,2026-01-09 16:38:00,SU05670401,Desktop,16
E00245911,U056708,signup,2026-02-18 06:59:00,SU05670801,Tablet,6
E00245921,U056710,signup,2026-03-26 22:48:00,SU05671001,Mobile,22
E00245924,U056710,core_action,2026-03-29 14:23:00,SU05671001,Mobile,14
E00245926,U056710,core_action,2026-04-02 10:15:00,SU05671001,Mobile,10
E00245934,U056711,session_start,2026-02-16 01:13:00,SU05671101,Mobile,1
E00245933,U056711,core_action,2026-02-18 08:54:00,SU05671101,Mobile,8
E00245943,U056713,feature_view,2026-03-22 13:57:00,SU05671301,Mobile,13
E00245951,U056716,onboarding_start,2026-01-22 02:24:00,SU05671601,Mobile,2
E00245952,U056716,onboarding_complete,2026-01-23 15:51:00,SU05671601,Mobile,15
E00245988,U056723,core_action,2026-03-18 05:31:00,SU05672301,Mobile,5
E00245995,U056725,onboarding_complete,2026-03-07 11:46:00,SU05672501,Desktop,11
E00246045,U056734,session_start,2026-03-05 01:18:00,SU05673401,Mobile,1
E00246042,U056734,core_action,2026-03-05 13:14:00,SU05673401,Mobile,13
E00246047,U056735,onboarding_start,2026-01-19 23:46:00,SU05673501,Tablet,23
E00246052,U056735,session_start,2026-01-24 03:59:00,SU05673501,Tablet,3
E00246049,U056735,core_action,2026-01-26 10:51:00,SU05673501,Tablet,10
E00246062,U056739,signup,2026-03-29 15:56:00,SU05673901,Mobile,15
E00246065,U056739,core_action,2026-03-30 03:18:00,SU05673901,Mobile,3
E00246091,U056745,session_start,2026-01-19 11:30:00,SU05674501,Mobile,11
E00246098,U056748,signup,2026-03-03 08:49:00,SU05674801,Mobile,8
E00246099,U056748,onboarding_start,2026-03-04 15:40:00,SU05674801,Mobile,15
E00246105,U056750,onboarding_complete,2026-03-06 20:16:00,SU05675001,Desktop,20
E00246111,U056751,onboarding_complete,2026-01-16 01:01:00,SU05675101,Desktop,1
E00246118,U056752,session_start,2026-02-06 05:09:00,SU05675201,Desktop,5
E00246115,U056752,core_action,2026-02-08 04:32:00,SU05675201,Desktop,4
E00246121,U056753,onboarding_complete,2026-03-02 13:16:00,SU05675301,Desktop,13
E00246127,U056753,subscription_start,2026-03-27 07:05:00,SU05675301,Desktop,7
E00246150,U056759,core_action,2026-01-15 04:55:00,SU05675901,Mobile,4
E00246163,U056761,session_start,2026-03-11 12:22:00,SU05676101,Desktop,12
E00246166,U056762,onboarding_complete,2026-01-04 16:22:00,SU05676201,Mobile,16
E00246186,U056767,feature_view,2026-01-08 07:10:00,SU05676701,Mobile,7
E00246199,U056770,onboarding_start,2026-03-28 11:10:00,SU05677001,Desktop,11
E00246202,U056770,feature_view,2026-04-02 18:18:00,SU05677001,Desktop,18
E00246203,U056770,core_action,2026-04-04 00:05:00,SU05677001,Desktop,0
E00246219,U056775,signup,2026-03-04 08:18:00,SU05677501,Mobile,8
E00246244,U056781,core_action,2026-03-13 19:48:00,SU05678101,Mobile,19
E00246267,U056786,core_action,2026-01-05 10:44:00,SU05678601,Mobile,10
E00246277,U056788,feature_view,2026-02-06 07:54:00,SU05678801,Mobile,7
E00246287,U056790,signup,2026-01-13 16:27:00,SU05679001,Mobile,16
E00246298,U056791,subscription_start,2026-01-29 04:34:00,SU05679101,Mobile,4
E00246304,U056793,onboarding_complete,2026-04-01 11:39:00,SU05679301,Mobile,11
E00246308,U056795,signup,2026-02-05 18:46:00,SU05679501,Mobile,18
E00246318,U056796,feature_view,2026-02-17 18:30:00,SU05679601,Mobile,18
E00246319,U056796,core_action,2026-02-21 12:12:00,SU05679601,Mobile,12
E00246330,U056798,onboarding_complete,2026-02-02 09:48:00,SU05679801,Mobile,9
E00246349,U056805,onboarding_start,2026-02-10 09:02:00,SU05680501,Mobile,9
E00246364,U056808,onboarding_start,2026-01-31 13:23:00,SU05680801,Mobile,13
E00246370,U056809,signup,2026-03-28 03:52:00,SU05680901,Mobile,3
E00246373,U056810,onboarding_start,2026-01-31 01:23:00,SU05681001,Desktop,1
E00246372,U056810,signup,2026-01-31 15:02:00,SU05681001,Desktop,15
E00246386,U056812,signup,2026-01-04 08:18:00,SU05681201,Mobile,8
E00246387,U056812,onboarding_start,2026-01-05 12:59:00,SU05681201,Mobile,12
E00246395,U056815,onboarding_complete,2026-01-24 05:52:00,SU05681501,Mobile,5
E00246406,U056820,signup,2026-01-26 18:11:00,SU05682001,Desktop,18
E00246412,U056821,signup,2026-03-08 07:59:00,SU05682101,Mobile,7
E00246429,U056826,onboarding_start,2026-03-01 07:42:00,SU05682601,Desktop,7
E00246431,U056827,signup,2026-03-16 06:57:00,SU05682701,Tablet,6
E00246436,U056828,onboarding_complete,2026-03-17 08:40:00,SU05682801,Mobile,8
E00246444,U056830,signup,2026-02-27 18:53:00,SU05683001,Mobile,18
E00246456,U056833,signup,2026-03-31 10:59:00,SU05683301,Mobile,10
E00246490,U056841,onboarding_start,2026-02-02 01:31:00,SU05684101,Mobile,1
E00246500,U056845,signup,2026-01-13 00:39:00,SU05684501,Mobile,0
E00246504,U056846,onboarding_complete,2026-03-17 06:14:00,SU05684601,Mobile,6
E00246506,U056847,onboarding_start,2026-03-23 18:29:00,SU05684701,Mobile,18
E00246517,U056849,onboarding_complete,2026-03-28 15:56:00,SU05684901,Mobile,15
E00246538,U056856,signup,2026-01-09 04:10:00,SU05685601,Desktop,4
E00246549,U056857,onboarding_complete,2026-02-10 15:36:00,SU05685701,Mobile,15
E00246562,U056861,feature_view,2026-03-16 11:35:00,SU05686101,Mobile,11
E00246561,U056861,core_action,2026-03-18 15:31:00,SU05686101,Mobile,15
E00246575,U056863,core_action,2026-03-26 12:27:00,SU05686301,Desktop,12
E00246589,U056866,onboarding_start,2026-01-18 00:53:00,SU05686601,Mobile,0
E00246590,U056867,signup,2026-03-07 18:26:00,SU05686701,Mobile,18
E00246599,U056868,core_action,2026-01-29 20:44:00,SU05686801,Desktop,20
E00246611,U056871,core_action,2026-03-16 03:23:00,SU05687101,Mobile,3
E00246617,U056872,signup,2026-01-25 08:33:00,SU05687201,Desktop,8
E00246629,U056873,core_action,2026-01-23 04:52:00,SU05687301,Desktop,4
E00246632,U056874,onboarding_start,2026-01-19 02:19:00,SU05687401,Mobile,2
E00246635,U056874,feature_view,2026-01-22 23:31:00,SU05687401,Mobile,23
E00246656,U056879,onboarding_start,2026-03-15 00:19:00,SU05687901,Desktop,0
E00246655,U056879,signup,2026-03-15 10:27:00,SU05687901,Desktop,10
E00246679,U056883,core_action,2026-01-13 18:31:00,SU05688301,Mobile,18
E00246681,U056883,core_action,2026-01-15 14:24:00,SU05688301,Mobile,14
E00246684,U056884,onboarding_start,2026-02-01 02:02:00,SU05688401,Mobile,2
E00246683,U056884,signup,2026-02-01 20:15:00,SU05688401,Mobile,20
E00246708,U056889,feature_view,2026-01-25 04:30:00,SU05688901,Mobile,4
E00246715,U056891,onboarding_start,2026-03-17 10:11:00,SU05689101,Mobile,10
E00246716,U056891,onboarding_complete,2026-03-19 03:41:00,SU05689101,Mobile,3
E00246721,U056893,onboarding_complete,2026-04-01 17:56:00,SU05689301,Desktop,17
E00246728,U056894,session_start,2026-02-17 17:13:00,SU05689401,Desktop,17
E00246726,U056894,feature_view,2026-02-19 04:36:00,SU05689401,Desktop,4
E00246734,U056896,onboarding_complete,2026-01-08 20:09:00,SU05689601,Mobile,20
E00246736,U056897,onboarding_start,2026-01-13 17:10:00,SU05689701,Mobile,17
E00246751,U056899,onboarding_complete,2026-03-12 07:51:00,SU05689901,Tablet,7
E00246763,U056901,signup,2026-01-07 23:31:00,SU05690101,Desktop,23
E00246794,U056910,signup,2026-02-19 16:45:00,SU05691001,Desktop,16
E00246799,U056912,signup,2026-02-19 21:16:00,SU05691201,Desktop,21
E00246810,U056913,feature_view,2026-02-08 16:58:00,SU05691301,Mobile,16
E00246815,U056914,onboarding_start,2026-03-07 01:16:00,SU05691401,Mobile,1
E00246816,U056914,onboarding_complete,2026-03-08 15:28:00,SU05691401,Mobile,15
E00246817,U056915,signup,2026-02-26 01:37:00,SU05691501,Desktop,1
E00246838,U056920,signup,2026-03-09 15:13:00,SU05692001,Desktop,15
E00246844,U056921,feature_view,2026-01-08 03:31:00,SU05692101,Mobile,3
E00246851,U056923,onboarding_complete,2026-02-03 02:07:00,SU05692301,Desktop,2
E00246852,U056924,signup,2026-01-24 06:58:00,SU05692401,Mobile,6
E00246860,U056927,signup,2026-02-27 23:38:00,SU05692701,Desktop,23
E00246867,U056928,core_action,2026-02-19 06:28:00,SU05692801,Mobile,6
E00246874,U056929,session_start,2026-03-02 17:20:00,SU05692901,Mobile,17
E00246875,U056930,signup,2026-03-05 05:04:00,SU05693001,Mobile,5
E00246886,U056934,signup,2026-02-12 08:11:00,SU05693401,Desktop,8
E00246888,U056935,signup,2026-02-10 16:44:00,SU05693501,Mobile,16
E00246891,U056936,signup,2026-01-26 06:41:00,SU05693601,Mobile,6
E00246892,U056936,onboarding_start,2026-01-26 20:20:00,SU05693601,Mobile,20
E00246895,U056937,onboarding_start,2026-02-28 12:30:00,SU05693701,Mobile,12
E00246901,U056939,onboarding_complete,2026-03-06 16:07:00,SU05693901,Desktop,16
E00246905,U056940,core_action,2026-01-08 16:58:00,SU05694001,Mobile,16
E00246912,U056942,signup,2026-01-18 03:50:00,SU05694201,Desktop,3
E00246920,U056943,session_start,2026-03-01 00:37:00,SU05694301,Desktop,0
E00246929,U056944,session_start,2026-04-03 07:51:00,SU05694401,Mobile,7
E00246931,U056944,subscription_start,2026-04-16 15:20:00,SU05694401,Mobile,15
E00246932,U056945,signup,2026-02-09 01:37:00,SU05694501,Desktop,1
E00246960,U056953,signup,2026-03-13 14:39:00,SU05695301,Mobile,14
E00246964,U056953,feature_view,2026-03-20 05:39:00,SU05695301,Mobile,5
E00246968,U056954,onboarding_complete,2026-02-24 22:21:00,SU05695401,Mobile,22
E00246989,U056958,core_action,2026-02-06 02:20:00,SU05695801,Mobile,2
E00246994,U056960,onboarding_start,2026-02-17 05:51:00,SU05696001,Desktop,5
E00246995,U056961,signup,2026-03-12 02:04:00,SU05696101,Mobile,2
E00247005,U056963,onboarding_complete,2026-02-07 12:37:00,SU05696301,Desktop,12
